	CodigoMatricula	NroCuota	FechaCompromiso	MonedaCuota
27514	9628218A16938	7	2021-09-17 14:00:00,000	dolares
27515	10129304A18995	2	2022-02-01 14:00:00,000	bolivianos
27516	10129304A18995	3	2022-03-01 19:00:00,000	bolivianos
27517	10140305A20401	3	2022-04-25 22:30:00,000	pesos mexicanos
27518	10140305A20401	4	2022-05-19 22:30:00,000	pesos mexicanos
27519	10140305A20401	5	2022-06-30 15:00:00,000	pesos mexicanos
27520	10140305A20401	7	2022-08-31 22:30:00,000	pesos mexicanos
27521	10140305A20401	8	2022-09-29 22:30:00,000	pesos mexicanos
27522	10140305A20401	9	2022-10-27 22:30:00,000	pesos mexicanos
27523	10140305A20401	10	2022-11-24 23:00:00,000	pesos mexicanos
27524	10140305A20401	12	2023-01-31 00:30:00,000	pesos mexicanos
27525	10140305A20401	13	2023-02-23 22:30:00,000	pesos mexicanos
27526	10140305A20401	14	2023-04-13 22:00:00,000	pesos mexicanos
27527	10191001A20555	1	2022-04-15 23:00:00,000	pesos mexicanos
27528	10191001A20555	3	2022-06-15 13:00:00,000	pesos mexicanos
27529	10203065A18420	2	2022-06-16 19:00:00,000	pesos mexicanos
27530	10203065A18420	3	2022-07-16 20:30:00,000	pesos mexicanos
27531	10228618A20675	2	2022-07-28 20:00:00,000	dolares
27532	10228618A20675	5	2022-10-22 12:00:00,000	dolares
27533	10228618A20675	6	2022-11-26 22:30:00,000	dolares
27534	10228618A20675	7	2022-12-24 22:30:00,000	dolares
27535	10228618A20675	8	2023-01-28 21:00:00,000	dolares
27536	10228618A20675	9	2023-02-28 22:30:00,000	dolares
27537	10228618A20675	10	2023-03-28 22:00:00,000	dolares
27538	10095810A20401	3	2022-04-29 22:30:00,000	dolares
27539	10095810A20401	4	2022-05-30 22:30:00,000	dolares
27540	10095810A20401	11	2022-12-30 23:00:00,000	dolares
27541	10095810A20401	12	2023-01-25 23:00:00,000	dolares
27542	10150733A20491	2	2022-03-16 18:30:00,000	dolares
27543	10150733A20491	3	2022-04-04 23:00:00,000	dolares
27544	10150733A20491	4	2022-05-04 22:30:00,000	dolares
27545	10150733A20491	5	2022-07-09 21:30:00,000	dolares
27546	10056186A18279	6	2021-10-15 19:30:00,000	dolares
27547	10025451A17977	6	2021-08-19 11:30:00,000	dolares
27548	10025451A17977	9	2021-11-29 22:30:00,000	dolares
27549	10025451A17977	10	2021-12-20 22:30:00,000	dolares
27550	10025451A17977	11	2021-12-20 20:00:00,000	dolares
27551	9929010A17740	2	2021-08-09 20:00:00,000	dolares
27552	9929010A17740	4	2021-09-28 17:30:00,000	dolares
27553	9929010A17740	5	2021-10-22 22:00:00,000	dolares
27554	10183643A20555	2	2022-04-30 22:30:00,000	pesos mexicanos
27555	10183643A20555	3	2022-05-31 22:30:00,000	pesos mexicanos
27556	10183643A20555	6	2022-08-31 22:30:00,000	pesos mexicanos
27557	10004275A20827	2	2022-09-07 20:30:00,000	soles
27558	10004275A20827	3	2022-10-06 23:00:00,000	soles
27559	10004275A20827	4	2022-11-05 19:00:00,000	soles
27560	10071670A17596	3	2021-10-01 16:30:00,000	bolivianos
27561	10129304A18995	4	2022-03-31 18:00:00,000	bolivianos
27562	10206359A19998	2	2022-06-07 19:30:00,000	dolares
27563	9378819A15436	10	2021-09-29 18:00:00,000	dolares
27564	9378819A15436	11	2021-10-30 16:30:00,000	dolares
27565	9378819A15436	12	2021-12-28 14:00:00,000	dolares
27566	9378819A15436	13	2022-01-12 21:00:00,000	dolares
27567	10071670A17596	2	2021-08-30 17:30:00,000	bolivianos
27568	10043428A17740	4	2021-08-21 19:00:00,000	dolares
27569	10043428A17740	5	2021-09-21 19:30:00,000	dolares
27570	10043428A17740	3	2021-07-21 13:00:00,000	dolares
27571	9378819A15436	8	2021-08-06 18:30:00,000	dolares
27572	9378819A15436	9	2021-08-31 18:30:00,000	dolares
27573	9364848A19421	2	2022-05-30 18:30:00,000	dolares
27574	10142998A19872	10	2022-11-20 15:30:00,000	dolares
27575	10203065A18420	5	2022-09-16 08:30:00,000	pesos mexicanos
27576	10198269A20576	2	2022-05-26 12:30:00,000	pesos mexicanos
27577	10198269A20576	3	2022-06-22 17:30:00,000	pesos mexicanos
27578	9440710A20707	2	2022-06-25 13:30:00,000	dolares
27579	10224268A20707	3	2022-07-26 17:00:00,000	dolares
27580	10224268A20707	4	2022-08-27 12:00:00,000	dolares
27581	10317807A22594	3	2023-02-15 21:00:00,000	pesos mexicanos
27582	10317807A22594	4	2023-03-15 15:30:00,000	pesos mexicanos
27583	10317807A22594	5	2023-04-15 14:00:00,000	pesos mexicanos
27584	10317807A22594	6	2023-05-12 12:30:00,000	pesos mexicanos
27585	10129304A18995	5	2022-04-30 22:00:00,000	bolivianos
27586	10152140A20390	3	2022-04-29 15:00:00,000	bolivianos
27587	10152140A20390	4	2022-05-30 13:00:00,000	bolivianos
27588	9987943A19318	2	2022-02-01 11:30:00,000	bolivianos
27589	9987943A19318	3	2022-03-01 14:00:00,000	bolivianos
27590	115042A20583	7	2022-12-30 20:00:00,000	bolivianos
27591	10152140A20390	9	2022-10-28 10:00:00,000	bolivianos
27592	10089272A17443	2	2021-10-29 17:00:00,000	bolivianos
27593	9993163A15147	8	2021-09-30 10:00:00,000	bolivianos
27594	9993163A15147	9	2021-10-13 17:30:00,000	bolivianos
27595	9987943A19318	4	2022-04-04 09:00:00,000	bolivianos
27596	9987943A19318	4	2022-04-04 09:00:00,000	bolivianos
27597	10152140A20390	2	2022-03-31 10:00:00,000	bolivianos
27598	10121655A17551	2	2022-01-05 18:30:00,000	bolivianos
27599	10121655A17551	3	2022-04-01 16:30:00,000	bolivianos
27600	10121655A17551	8	2022-08-31 11:30:00,000	bolivianos
27601	10121655A17551	9	2022-09-16 21:00:00,000	bolivianos
27602	9821739A17919	2	2021-11-08 18:00:00,000	bolivianos
27603	9993163A15147	7	2021-07-30 10:00:00,000	bolivianos
27604	9489648A15681	14	2021-09-30 18:00:00,000	dolares
27605	9489648A15681	15	2021-10-16 18:00:00,000	dolares
27606	9489648A15681	13	2021-08-30 18:30:00,000	dolares
27607	10089272A17443	3	2021-11-30 08:30:00,000	bolivianos
27608	10089272A17443	9	2022-05-30 15:30:00,000	bolivianos
27609	10080412A17443	6	2022-01-04 18:30:00,000	bolivianos
27610	10329240A22594	2	2023-01-31 16:30:00,000	pesos mexicanos
27611	10326683A22591	2	2023-02-13 17:00:00,000	pesos mexicanos
27612	115042A20583	3	2022-08-29 14:00:00,000	bolivianos
27613	115042A20583	4	2022-09-29 05:00:00,000	bolivianos
27614	115042A20583	5	2022-10-29 07:00:00,000	bolivianos
27615	115042A20583	6	2022-11-30 18:30:00,000	bolivianos
27616	115042A20583	8	2023-01-30 18:30:00,000	bolivianos
27617	10250172A20420	4	2023-04-15 12:00:00,000	pesos mexicanos
27618	10297699A20983	5	2023-04-29 15:00:00,000	pesos mexicanos
27619	10250172A20420	7	2023-07-15 11:02:00,000	pesos mexicanos
27620	10284479A21064	3	2023-02-25 13:30:00,000	pesos mexicanos
27621	10183939A20521	14	2023-04-28 14:00:00,000	dolares
27622	10149055A23090	4	2023-06-10 05:00:00,000	dolares
27623	10149055A23090	5	2023-07-10 04:00:00,000	dolares
27624	9304568A18990	3	2021-12-02 15:30:00,000	dolares
27625	9974420A18163	5	2021-08-15 14:00:00,000	dolares
27626	10040981A18163	4	2021-07-16 19:00:00,000	dolares
27627	10088698A18189	2	2022-04-30 11:00:00,000	dolares
27628	10088698A18189	3	2022-05-30 15:00:00,000	dolares
27629	9959349A18846	2	2021-12-04 15:30:00,000	dolares
27630	9959349A18846	3	2022-01-12 17:00:00,000	dolares
27631	9959349A18846	4	2022-03-04 19:30:00,000	dolares
27632	10019144A18909	2	2021-11-11 15:00:00,000	dolares
27633	10019144A18909	8	2022-05-11 10:00:00,000	dolares
27634	9632163A18990	3	2021-12-02 11:30:00,000	dolares
27635	9632163A18990	5	2022-01-31 18:00:00,000	dolares
27636	9367592A17971	6	2021-10-05 16:30:00,000	dolares
27637	9367592A17971	12	2022-04-05 14:30:00,000	dolares
27638	9367592A17971	14	2022-05-31 13:00:00,000	dolares
27639	9981324A17051	6	2021-08-06 17:30:00,000	dolares
27640	9981324A17051	8	2021-10-06 16:00:00,000	dolares
27641	9960653A17310	7	2021-09-18 16:00:00,000	dolares
27642	10037811A17954	4	2021-09-20 08:00:00,000	dolares
27643	9631057A17080	4	2021-10-02 14:00:00,000	dolares
27644	9792261A16596	8	2021-08-03 14:30:00,000	dolares
27645	10046415A18279	5	2021-08-06 13:00:00,000	dolares
27646	10033418A17977	4	2021-08-06 20:00:00,000	dolares
27647	10064798A17740	6	2021-10-16 22:00:00,000	dolares
27648	10037811A17954	5	2021-10-22 15:00:00,000	dolares
27649	10239849A19563	2	2022-09-01 14:00:00,000	dolares
27650	9960653A17310	12	2022-02-23 17:00:00,000	dolares
27651	9960653A17310	13	2022-02-23 17:00:00,000	dolares
27652	9960653A17310	14	2022-02-23 17:00:00,000	dolares
27653	10037811A17954	3	2021-08-20 13:00:00,000	dolares
27654	10266076A19563	2	2022-10-28 14:30:00,000	dolares
27655	10266076A19563	4	2022-12-30 13:00:00,000	dolares
27656	10251921A19563	3	2022-10-24 16:00:00,000	dolares
27657	10251921A19563	4	2022-10-24 10:30:00,000	dolares
27658	10251921A19563	5	2022-10-24 16:00:00,000	dolares
27659	10024627A17961	5	2021-07-27 18:30:00,000	dolares
27660	10024627A17961	6	2021-08-30 13:30:00,000	dolares
27661	10024627A17961	7	2021-09-30 19:30:00,000	dolares
27662	10024627A17961	8	2021-10-30 20:00:00,000	dolares
27663	10024627A17961	11	2022-01-31 15:00:00,000	dolares
27664	10101476A17887	2	2021-11-30 17:30:00,000	dolares
27665	10101476A17887	7	2022-04-22 18:00:00,000	dolares
27666	10101476A17887	8	2022-05-30 18:00:00,000	dolares
27667	10058140A17310	4	2021-08-28 16:30:00,000	dolares
27668	10058140A17310	5	2021-09-30 18:30:00,000	dolares
27669	10058140A17310	7	2021-11-30 16:30:00,000	dolares
27670	10058140A17310	9	2022-01-30 18:00:00,000	dolares
27671	10058140A17310	10	2022-02-28 19:30:00,000	dolares
27672	10028393A17880	5	2021-07-27 19:30:00,000	dolares
27673	10028393A17880	6	2021-08-25 15:30:00,000	dolares
27674	10028393A17880	7	2021-09-30 19:30:00,000	dolares
27675	10028393A17880	8	2021-10-27 14:30:00,000	dolares
27676	10000664A16723	11	2021-11-09 19:30:00,000	dolares
27677	10058140A17310	3	2021-07-30 15:00:00,000	dolares
27678	10038897A17609	5	2021-08-04 18:00:00,000	dolares
27679	10038897A17609	6	2021-09-05 12:00:00,000	dolares
27680	10038897A17609	7	2021-10-05 18:00:00,000	dolares
27681	9447382A17171	5	2021-07-29 18:00:00,000	dolares
27682	10037811A17954	2	2021-07-16 18:00:00,000	dolares
27683	9960653A17310	5	2021-07-14 10:00:00,000	dolares
27684	9631057A17080	2	2021-07-30 12:00:00,000	dolares
27685	10038897A17609	8	2021-11-26 11:00:00,000	dolares
27686	10038897A17609	9	2021-12-08 16:00:00,000	dolares
27687	9960653A17310	8	2021-12-20 12:00:00,000	dolares
27688	9960653A17310	9	2021-12-20 02:30:00,000	dolares
27689	10238473A19563	2	2022-10-05 17:00:00,000	dolares
27690	9532144A20491	5	2022-05-16 16:00:00,000	dolares
27691	10223586A20755	3	2022-09-29 15:00:00,000	dolares
27692	10223586A20755	4	2022-10-29 13:00:00,000	dolares
27693	9934001A20706	4	2022-07-30 14:30:00,000	dolares
27694	9934001A20706	5	2022-09-30 07:00:00,000	dolares
27695	9998589A20706	1	2022-05-18 15:00:00,000	dolares
27696	10019144A18909	12	2022-09-11 10:00:00,000	dolares
27697	10019144A18909	13	2022-10-11 16:00:00,000	dolares
27698	10152520A20707	2	2022-07-15 08:30:00,000	dolares
27699	10217261A20707	5	2022-10-08 18:30:00,000	dolares
27700	10245122A20826	2	2022-09-12 21:00:00,000	dolares
27701	10245122A20826	3	2022-10-12 20:00:00,000	dolares
27702	10239849A19563	4	2022-11-01 15:00:00,000	dolares
27703	10239849A19563	5	2022-12-02 13:30:00,000	dolares
27704	9432472A19563	5	2023-03-10 14:00:00,000	dolares
27705	10329240A22594	4	2023-03-30 22:30:00,000	pesos mexicanos
27706	10339552A22594	2	2023-03-15 22:30:00,000	pesos mexicanos
27707	9532144A20491	2	2022-02-28 21:30:00,000	dolares
27708	9532144A20491	3	2022-03-16 22:30:00,000	dolares
27709	10223586A20755	2	2022-07-30 15:00:00,000	dolares
27710	9663898A20555	2	2022-05-05 22:30:00,000	dolares
27711	9663898A20555	3	2022-06-06 22:30:00,000	dolares
27712	9663898A20555	4	2022-07-06 15:00:00,000	dolares
27713	9663898A20555	5	2022-07-25 22:00:00,000	dolares
27714	10033418A17977	5	2021-09-01 21:00:00,000	dolares
27715	10033418A17977	6	2021-10-04 22:00:00,000	dolares
27716	10033418A17977	7	2021-10-04 22:30:00,000	dolares
27717	10033418A17977	8	2021-10-04 22:30:00,000	dolares
27718	10033418A17977	11	2022-02-28 22:30:00,000	dolares
27719	10033418A17977	12	2022-02-28 23:00:00,000	dolares
27720	10152140A20390	10	2022-11-30 22:30:00,000	bolivianos
27721	10152140A20390	11	2022-12-30 22:00:00,000	bolivianos
27722	9677516A18948	2	2022-03-25 22:30:00,000	bolivianos
27723	9677516A18948	3	2022-04-23 13:30:00,000	bolivianos
27724	9677516A18948	4	2022-05-25 23:00:00,000	bolivianos
27725	9677516A18948	5	2022-06-25 22:30:00,000	bolivianos
27726	9677516A18948	6	2022-07-25 22:30:00,000	bolivianos
27727	9677516A18948	7	2022-07-30 22:00:00,000	bolivianos
27728	9792261A16596	9	2021-08-31 12:00:00,000	dolares
27729	9792261A16596	10	2021-09-30 19:00:00,000	dolares
27730	9792261A16596	12	2021-11-29 17:00:00,000	dolares
27731	10149055A23090	2	2023-04-10 21:00:00,000	dolares
27732	9810162A15134	12	2021-08-30 15:00:00,000	dolares
27733	9810162A15134	14	2021-10-30 22:00:00,000	dolares
27734	9609183A15134	13	2021-08-31 19:00:00,000	dolares
27735	9609183A15134	14	2021-09-30 14:30:00,000	dolares
27736	10074864A18394	2	2021-08-28 14:00:00,000	dolares
27737	10074864A18394	3	2021-09-30 22:30:00,000	dolares
27738	10074864A18394	4	2021-10-29 22:30:00,000	dolares
27739	10074864A18394	5	2021-11-30 22:00:00,000	dolares
27740	10183939A20521	2	2022-04-30 22:30:00,000	dolares
27741	10183939A20521	3	2022-05-30 22:30:00,000	dolares
27742	10183939A20521	4	2022-06-30 22:00:00,000	dolares
27743	10183939A20521	5	2022-07-25 22:30:00,000	dolares
27744	10183939A20521	6	2022-08-25 18:30:00,000	dolares
27745	10183939A20521	7	2022-09-24 22:00:00,000	dolares
27746	10183939A20521	8	2022-10-26 21:00:00,000	dolares
27747	10183939A20521	10	2022-12-28 23:00:00,000	dolares
27748	10183939A20521	11	2023-01-31 22:00:00,000	dolares
27749	10183939A20521	12	2023-01-31 22:00:00,000	dolares
27750	10183939A20521	13	2023-03-24 22:30:00,000	dolares
27751	9960572A19325	2	2022-04-30 22:30:00,000	dolares
27752	9960572A19325	3	2022-05-30 22:00:00,000	dolares
27753	10151655A20497	3	2022-05-07 22:30:00,000	dolares
27754	10151655A20497	4	2022-06-08 15:00:00,000	dolares
27755	10151655A20497	5	2022-07-08 22:30:00,000	dolares
27756	10151655A20497	8	2022-10-05 22:00:00,000	dolares
27757	9421612A20497	2	2022-05-30 23:00:00,000	dolares
27758	9421612A20497	3	2022-06-30 22:30:00,000	dolares
27759	9421612A20497	4	2022-07-27 12:00:00,000	dolares
27760	9421612A20497	5	2022-08-30 22:00:00,000	dolares
27761	9421612A20497	6	2022-09-30 20:30:00,000	dolares
27762	9421612A20497	7	2022-10-27 22:30:00,000	dolares
27763	9460987A20746	4	2022-10-05 21:00:00,000	dolares
27764	9460987A20746	7	2022-12-25 22:30:00,000	dolares
27765	10257008A20856	4	2022-12-15 23:00:00,000	dolares
27766	10257008A20856	5	2023-01-12 22:30:00,000	dolares
27767	9579024A20856	2	2022-10-22 20:30:00,000	dolares
27768	9579024A20856	3	2022-11-23 23:00:00,000	dolares
27769	9579024A20856	4	2022-12-23 23:00:00,000	dolares
27770	10175399A20490	2	2022-04-08 22:30:00,000	dolares
27771	10175399A20490	3	2022-05-10 22:30:00,000	dolares
27772	10175399A20490	5	2022-07-10 22:30:00,000	dolares
27773	10156402A20491	4	2022-05-07 22:30:00,000	dolares
27774	10156402A20491	5	2022-06-08 15:00:00,000	dolares
27775	10046415A18279	6	2021-09-06 21:30:00,000	dolares
27776	10068881A18394	2	2021-09-08 22:00:00,000	dolares
27777	10068881A18394	3	2021-09-27 23:00:00,000	dolares
27778	10068881A18394	5	2021-11-26 22:00:00,000	dolares
27779	10078054A18394	2	2021-08-30 17:30:00,000	dolares
27780	9637036A18279	4	2021-08-28 13:00:00,000	dolares
27781	10030499A17977	6	2021-08-31 11:30:00,000	dolares
27782	10030499A17977	8	2021-10-30 22:30:00,000	dolares
27783	10030499A17977	9	2021-11-30 19:30:00,000	dolares
27784	10030499A17977	10	2021-12-30 17:30:00,000	dolares
27785	10030499A17977	11	2022-01-29 22:00:00,000	dolares
27786	10071660A17740	3	2021-09-30 22:30:00,000	dolares
27787	10071660A17740	4	2021-10-30 22:00:00,000	dolares
27788	10197063A20571	2	2022-05-30 23:00:00,000	dolares
27789	10197063A20571	3	2022-06-24 19:30:00,000	dolares
27790	10197063A20571	4	2022-07-30 19:00:00,000	dolares
27791	10197063A20571	5	2022-08-30 22:00:00,000	dolares
27792	10197063A20571	6	2022-09-30 19:00:00,000	dolares
27793	10197063A20571	7	2022-10-31 18:30:00,000	dolares
27794	10197063A20571	8	2022-11-30 22:30:00,000	dolares
27795	10197063A20571	9	2022-12-26 22:30:00,000	dolares
27796	10197063A20571	10	2022-12-26 22:00:00,000	dolares
27797	10197063A20571	11	2023-01-31 23:00:00,000	dolares
27798	10197063A20571	12	2023-03-30 19:00:00,000	dolares
27799	10182781A20501	3	2022-05-31 23:00:00,000	dolares
27800	10182781A20501	4	2022-06-30 22:30:00,000	dolares
27801	10153627A18948	2	2022-03-28 22:30:00,000	dolares
27802	10153627A18948	3	2022-04-27 22:30:00,000	dolares
27803	10153627A18948	7	2022-07-08 18:00:00,000	dolares
27804	10394327A20680	3	2023-06-15 01:00:00,000	pesos mexicanos
27805	10150448A20401	16	2023-04-29 15:00:00,000	pesos mexicanos
27806	10202735A23458	4	2023-07-17 02:00:00,000	pesos mexicanos
27807	10338114A22594	6	2023-06-15 05:00:00,000	pesos mexicanos
27808	10350696A23084	4	2023-06-07 03:00:00,000	pesos mexicanos
27809	10355513A23084	3	2023-04-15 17:00:00,000	pesos mexicanos
27810	10355513A23084	5	2023-06-16 05:00:00,000	pesos mexicanos
27811	9105899A18909	2	2021-12-02 14:00:00,000	bolivianos
27812	9105899A18909	7	2022-05-05 15:30:00,000	bolivianos
27813	9105899A18909	8	2022-05-30 15:30:00,000	bolivianos
27814	10402698A20871	3	2023-07-04 05:00:00,000	pesos mexicanos
27815	10150448A20401	2	2022-03-04 23:00:00,000	pesos mexicanos
27816	10150448A20401	3	2022-03-31 22:30:00,000	pesos mexicanos
27817	10150448A20401	4	2022-05-02 22:30:00,000	pesos mexicanos
27818	10150448A20401	13	2023-01-31 21:30:00,000	pesos mexicanos
27819	10150448A20401	15	2023-04-04 23:00:00,000	pesos mexicanos
27820	10298148A22594	2	2023-03-06 22:00:00,000	pesos mexicanos
27821	10298148A22594	3	2023-04-03 22:30:00,000	pesos mexicanos
27822	10187811A20555	1	2022-04-15 22:00:00,000	pesos mexicanos
27823	10187811A20555	3	2022-06-15 22:00:00,000	pesos mexicanos
27824	10194037A20555	1	2022-04-15 22:30:00,000	pesos mexicanos
27825	10194037A20555	3	2022-06-15 13:00:00,000	pesos mexicanos
27826	10206666A20746	2	2022-07-28 03:30:00,000	pesos mexicanos
27827	10206666A20746	4	2022-09-28 22:30:00,000	pesos mexicanos
27828	10206666A20746	6	2022-11-28 23:00:00,000	pesos mexicanos
27829	10206666A20746	7	2022-12-28 22:30:00,000	pesos mexicanos
27830	10206666A20746	8	2023-01-28 21:00:00,000	pesos mexicanos
27831	10206666A20746	9	2023-02-28 23:00:00,000	pesos mexicanos
27832	10206666A20746	10	2023-03-15 22:30:00,000	pesos mexicanos
27833	10197557A19331	2	2022-05-30 22:30:00,000	pesos mexicanos
27834	10197557A19331	3	2022-06-30 21:00:00,000	pesos mexicanos
27835	10197557A19331	4	2022-07-30 19:00:00,000	pesos mexicanos
27836	10197557A19331	5	2022-08-30 18:30:00,000	pesos mexicanos
27837	10197557A19331	6	2022-09-30 22:30:00,000	pesos mexicanos
27838	10197557A19331	7	2022-10-28 19:00:00,000	pesos mexicanos
27839	10197557A19331	8	2022-11-30 23:00:00,000	pesos mexicanos
27840	10295183A22594	5	2023-04-05 23:00:00,000	pesos mexicanos
27841	10350696A23084	2	2023-04-10 22:00:00,000	pesos mexicanos
27842	10338114A22594	4	2023-04-15 22:00:00,000	pesos mexicanos
27843	10213358A19604	4	2022-08-22 18:30:00,000	bolivianos
27844	10213358A19604	5	2022-09-29 18:00:00,000	bolivianos
27845	10301627A20983	2	2022-12-31 15:00:00,000	pesos mexicanos
27846	9105899A18909	6	2022-04-05 14:30:00,000	bolivianos
27847	10168547A21001	6	2024-03-13 18:00:00,000	pesos mexicanos
27848	10082915A17381	2	2021-12-18 15:00:00,000	bolivianos
27849	10082915A17381	3	2022-01-24 15:00:00,000	bolivianos
27850	10082915A17381	4	2022-02-18 18:00:00,000	bolivianos
27851	10082915A17381	7	2022-05-19 11:00:00,000	bolivianos
27852	10127335A17551	2	2022-01-07 18:00:00,000	bolivianos
27853	10127335A17551	4	2022-08-22 17:00:00,000	bolivianos
27854	10127335A17551	5	2022-09-23 15:00:00,000	bolivianos
27855	10086273A19244	12	2023-01-09 12:30:00,000	bolivianos
27856	10086273A19244	13	2023-02-10 16:00:00,000	bolivianos
27857	10086273A19244	14	2023-03-10 12:00:00,000	bolivianos
27858	10234732A19310	3	2022-09-15 19:30:00,000	pesos mexicanos
27859	10010156A18958	4	2022-05-30 13:00:00,000	soles
27860	10010156A18958	10	2022-11-30 07:30:00,000	soles
27861	9105899A18909	11	2022-08-29 12:30:00,000	bolivianos
27862	9105899A18909	12	2022-09-29 06:30:00,000	bolivianos
27863	9105899A18909	13	2022-11-14 14:30:00,000	bolivianos
27864	9105899A18909	14	2022-12-07 18:30:00,000	bolivianos
27865	9105899A18909	15	2022-12-30 19:00:00,000	bolivianos
27866	9105899A18909	16	2023-02-07 11:30:00,000	bolivianos
27867	9105899A18909	17	2023-02-28 12:00:00,000	bolivianos
27868	9105899A18909	18	2023-03-31 18:30:00,000	bolivianos
27869	10338114A22594	2	2023-02-15 11:30:00,000	pesos mexicanos
27870	10295183A22594	3	2023-02-06 12:00:00,000	pesos mexicanos
27871	10125058A20769	2	2023-03-17 17:30:00,000	pesos mexicanos
27872	10125058A20769	3	2023-04-20 18:00:00,000	pesos mexicanos
27873	10401340A22234	4	2023-06-30 14:00:00,000	pesos mexicanos
27874	10465153A20843	4	2023-10-26 18:00:00,000	pesos mexicanos
27875	10213358A19604	6	2022-10-26 17:30:00,000	bolivianos
27876	10213358A19604	7	2022-11-28 16:30:00,000	bolivianos
27877	10213358A19604	8	2022-12-31 10:00:00,000	bolivianos
27878	10213358A19604	10	2023-02-28 16:30:00,000	bolivianos
27879	10213358A19604	11	2023-03-27 17:30:00,000	bolivianos
27880	10301627A20983	3	2023-02-04 12:00:00,000	pesos mexicanos
27881	10301627A20983	5	2023-04-05 17:30:00,000	pesos mexicanos
27882	10334814A21838	6	2023-07-04 10:00:00,000	dolares
27883	10344367A22697	4	2023-05-11 19:00:00,000	pesos mexicanos
27884	10438268A21001	2	2023-07-19 05:06:00,000	pesos mexicanos
27885	10360447A22234	2	2023-04-21 17:00:00,000	pesos mexicanos
27886	10360447A22234	3	2023-05-19 17:00:00,000	pesos mexicanos
27887	10010156A18958	13	2023-02-27 17:00:00,000	soles
27888	10261614A23091	2	2023-05-16 17:06:00,000	pesos mexicanos
27889	10442201A23518	4	2023-09-28 19:00:00,000	pesos mexicanos
27890	10372550A23091	2	2023-03-31 14:30:00,000	pesos mexicanos
27891	10344163A22769	2	2023-03-10 16:30:00,000	pesos mexicanos
27892	10436121A23713	3	2023-10-31 12:00:00,000	pesos mexicanos
27893	10189831A23713	3	2023-11-30 20:00:00,000	pesos mexicanos
27894	10191924A23991	2	2023-12-30 12:00:00,000	pesos mexicanos
27895	10431010A23492	7	2023-12-12 12:00:00,000	pesos mexicanos
27896	10408090A23458	3	2023-06-30 01:00:00,000	pesos mexicanos
27897	10361845A23084	5	2023-06-13 05:00:00,000	pesos mexicanos
27898	10125166A18993	2	2022-01-15 17:00:00,000	bolivianos
27899	10324746A22591	3	2023-03-13 18:00:00,000	pesos mexicanos
27900	10190802A20555	1	2022-04-15 22:30:00,000	pesos mexicanos
27901	10190802A20555	3	2022-06-15 22:00:00,000	pesos mexicanos
27902	10086767A22594	3	2023-03-15 15:00:00,000	pesos mexicanos
27903	10086767A22594	4	2023-04-15 22:30:00,000	pesos mexicanos
27904	10227473A20879	3	2022-10-29 17:00:00,000	pesos mexicanos
27905	10227473A20879	4	2022-11-29 19:00:00,000	pesos mexicanos
27906	10189359A23084	2	2023-04-10 22:30:00,000	pesos mexicanos
27907	10361845A23084	3	2023-04-13 22:30:00,000	pesos mexicanos
27908	10325365A22594	4	2023-03-29 23:00:00,000	pesos mexicanos
27909	10081518A17069	2	2021-08-30 10:30:00,000	bolivianos
27910	10076942A17154	3	2021-10-05 14:30:00,000	bolivianos
27911	10076942A17154	7	2022-02-04 04:30:00,000	bolivianos
27912	10076942A17154	8	2022-03-05 14:00:00,000	bolivianos
27913	10086767A22594	5	2023-05-15 15:06:00,000	pesos mexicanos
27914	10255380A20647	3	2022-10-05 13:00:00,000	bolivianos
27915	10255380A20647	5	2022-12-08 13:00:00,000	bolivianos
27916	10261790A19310	2	2022-10-28 11:00:00,000	pesos mexicanos
27917	10261790A19310	4	2022-12-29 12:00:00,000	pesos mexicanos
27918	10081518A17069	5	2021-12-06 11:00:00,000	bolivianos
27919	10081518A17069	6	2022-01-05 19:30:00,000	bolivianos
27920	10076942A17154	6	2022-01-05 23:00:00,000	bolivianos
27921	10252809A19564	2	2022-10-17 17:00:00,000	bolivianos
27922	10252809A19564	3	2022-11-18 13:30:00,000	bolivianos
27923	10209366A20696	6	2022-11-02 10:30:00,000	pesos mexicanos
27924	10209366A20696	7	2022-12-01 08:00:00,000	pesos mexicanos
27925	10234679A18806	3	2022-09-29 18:00:00,000	pesos mexicanos
27926	10234679A18806	4	2022-10-29 16:30:00,000	pesos mexicanos
27927	10324757A22591	3	2023-02-27 12:00:00,000	pesos mexicanos
27928	10324757A22591	4	2023-03-31 16:00:00,000	pesos mexicanos
27929	10086767A22594	2	2023-02-15 16:30:00,000	pesos mexicanos
27930	10335286A20878	2	2023-02-27 16:00:00,000	pesos mexicanos
27931	10335286A20878	3	2023-03-27 18:30:00,000	pesos mexicanos
27932	10323174A21067	3	2023-03-13 11:30:00,000	pesos mexicanos
27933	10323174A21067	4	2023-04-14 14:00:00,000	pesos mexicanos
27934	10376222A22234	5	2023-07-21 17:00:00,000	pesos mexicanos
27935	10376222A22234	6	2023-08-23 18:00:00,000	pesos mexicanos
27936	10386896A22234	3	2023-06-14 14:00:00,000	pesos mexicanos
27937	10401348A22234	4	2023-07-23 14:00:00,000	pesos mexicanos
27938	10315589A21064	3	2023-02-24 18:00:00,000	pesos mexicanos
